"Line"," ","1947","1947","1947","1947","1948","1948","1948","1948","1949","1949","1949","1949","1950","1950","1950","1950","1951","1951","1951","1951","1952","1952","1952","1952","1953","1953","1953","1953","1954","1954","1954","1954","1955","1955","1955","1955","1956","1956","1956","1956","1957","1957","1957","1957","1958","1958","1958","1958","1959","1959","1959","1959","1960","1960","1960","1960","1961","1961","1961","1961","1962","1962","1962","1962","1963","1963","1963","1963","1964","1964","1964","1964","1965","1965","1965","1965","1966","1966","1966","1966","1967","1967","1967","1967","1968","1968","1968","1968","1969","1969","1969","1969","1970","1970","1970","1970","1971","1971","1971","1971","1972","1972","1972","1972","1973","1973","1973","1973","1974","1974","1974","1974","1975","1975","1975","1975","1976","1976","1976","1976","1977","1977","1977","1977","1978","1978","1978","1978","1979","1979","1979","1979","1980","1980","1980","1980","1981","1981","1981","1981","1982","1982","1982","1982","1983","1983","1983","1983","1984","1984","1984","1984","1985","1985","1985","1985","1986","1986","1986","1986","1987","1987","1987","1987","1988","1988","1988","1988","1989","1989","1989","1989","1990","1990","1990","1990","1991","1991","1991","1991","1992","1992","1992","1992","1993","1993","1993","1993","1994","1994","1994","1994","1995","1995","1995","1995","1996","1996","1996","1996","1997","1997","1997","1997","1998","1998","1998","1998","1999","1999","1999","1999","2000","2000","2000","2000","2001","2001","2001","2001","2002","2002","2002","2002","2003","2003","2003","2003","2004","2004","2004","2004","2005","2005","2005","2005","2006","2006","2006","2006","2007","2007","2007","2007","2008","2008","2008","2008","2009","2009","2009","2009","2010","2010","2010","2010","2011","2011","2011","2011","2012","2012","2012","2012","2013","2013","2013","2013","2014","2014","2014","2014","2015","2015","2015","2015","2016","2016","2016","2016"
"Line"," ","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV","I","II","III","IV"
"9","        Nonresidential",24.8,25.2,25.4,26.5,28.2,28.0,29.1,30.2,28.6,27.5,26.1,25.6,26.4,28.9,31.9,32.9,33.1,34.1,34.8,34.6,35.1,35.8,32.9,35.8,37.8,38.5,39.6,39.2,38.3,38.2,38.9,38.9,39.5,42.1,44.8,47.1,47.8,49.1,50.7,51.4,52.5,52.6,54.1,53.2,49.4,47.8,47.4,49.3,50.9,52.7,54.4,54.4,56.3,57.2,56.2,55.9,55.0,56.2,56.7,58.5,59.7,61.4,62.1,61.8,62.0,63.9,65.7,67.7,69.1,71.1,73.4,75.3,80.2,83.4,86.7,90.6,94.4,96.8,98.3,99.2,98.0,98.3,98.8,101.7,105.6,105.3,107.6,112.2,116.0,118.4,122.4,123.3,123.8,125.0,126.3,123.5,126.3,129.5,131.2,134.7,140.6,144.0,147.0,155.0,162.8,171.3,176.6,180.1,183.4,188.8,194.5,197.6,193.1,193.3,197.8,202.9,209.5,215.0,222.6,230.2,243.3,253.7,263.3,275.9,282.4,309.3,325.1,341.4,356.7,364.3,383.0,391.3,404.5,394.7,405.7,422.8,443.0,462.9,482.1,503.8,500.1,490.1,478.7,471.5,462.1,466.4,485.4,514.7,531.5,558.3,576.6,590.9,599.4,609.1,604.4,618.1,613.5,605.0,602.0,610.6,596.6,608.4,625.5,630.5,641.5,659.4,666.3,681.9,696.3,708.9,731.2,727.5,740.9,734.2,744.3,737.6,729.8,726.8,720.1,717.6,714.2,736.7,748.6,768.3,776.6,792.4,798.4,829.5,841.1,855.7,871.9,906.6,944.3,956.6,965.5,982.5,1003.6,1026.6,1059.1,1083.5,1106.8,1129.2,1178.4,1181.9,1212.4,1246.1,1259.8,1292.9,1319.9,1351.4,1383.8,1391.4,1445.5,1494.7,1515.5,1519.4,1501.5,1467.6,1445.0,1401.5,1371.9,1351.6,1343.7,1328.4,1327.8,1359.1,1388.5,1411.5,1400.3,1440.2,1485.6,1526.5,1560.5,1595.2,1633.8,1656.4,1729.4,1761.0,1793.6,1821.2,1864.7,1907.5,1937.9,1972.3,1981.6,1978.7,1947.3,1856.2,1712.3,1637.5,1600.3,1583.6,1594.4,1641.8,1677.4,1719.3,1722.4,1768.5,1854.5,1902.9,1971.5,2016.2,2011.7,2031.2,2058.3,2077.1,2094.2,2147.9,2194.5,2235.5,2287.5,2286.3,2297.6,2304.9,2331.5,2311.3,2292.4,2304.7,2313.8,2324.2
"10","            Structures",7.9,7.9,8.3,8.4,8.8,9.3,9.9,10.1,9.7,9.4,8.9,8.7,9.1,9.5,10.3,11.0,11.5,12.2,12.3,11.9,12.0,12.1,12.2,12.6,13.1,13.5,13.7,14.0,13.9,13.9,13.9,13.8,14.3,14.7,15.4,16.2,17.4,18.0,18.6,18.7,18.8,19.0,19.1,18.9,18.1,17.6,17.3,17.6,17.4,18.0,18.6,18.5,19.4,19.5,19.4,20.0,19.9,19.6,19.7,19.6,20.0,20.8,21.4,20.9,20.2,21.2,21.4,21.9,22.4,23.5,24.3,24.8,26.1,28.2,28.5,30.4,31.1,31.2,31.9,31.2,31.7,30.9,31.5,32.0,33.1,33.2,33.2,34.8,35.8,36.7,38.9,39.4,39.5,40.3,40.6,40.8,41.5,42.3,43.1,43.8,45.8,46.6,47.3,49.0,51.3,54.1,56.8,57.7,59.0,61.3,61.4,63.2,61.7,60.4,61.3,62.0,64.1,65.1,66.7,67.8,69.7,73.6,76.4,78.5,80.0,90.3,98.6,105.5,107.9,112.8,121.8,128.3,132.6,132.3,135.8,144.1,150.0,161.0,169.7,188.5,186.6,182.5,172.9,168.3,158.6,149.5,152.6,156.6,165.7,175.8,182.5,185.5,194.9,195.2,192.2,195.8,191.7,174.5,169.0,170.9,166.9,169.6,177.6,182.7,178.6,184.2,183.5,184.9,189.5,189.6,197.7,198.1,204.1,204.6,205.5,197.4,194.9,189.9,177.5,172.2,169.9,170.6,173.0,176.7,175.6,174.1,176.0,182.9,178.5,187.1,188.1,193.4,201.2,207.4,210.3,210.2,214.3,219.8,225.3,238.9,242.7,242.6,255.7,260.1,261.4,278.2,279.8,281.2,282.5,281.4,283.2,288.6,298.2,313.5,327.9,333.0,328.3,335.1,343.2,312.4,298.6,285.3,274.2,273.5,274.8,282.2,283.1,287.2,287.0,295.2,307.9,317.1,330.8,337.9,348.3,365.6,389.0,410.8,425.9,436.7,458.1,485.3,512.6,531.7,540.2,553.8,559.3,556.2,508.0,455.2,412.7,376.9,352.4,364.5,361.1,370.1,343.2,371.3,397.1,415.0,439.7,455.7,452.8,443.8,439.3,454.7,476.1,484.3,518.1,531.8,532.4,540.4,519.8,512.9,508.5,487.8,486.0,487.3,500.5,501.3
"11","            Equipment",14.9,15.2,15.0,16.1,17.3,16.7,17.1,18.0,16.8,16.1,15.2,14.8,15.1,17.1,19.3,19.6,19.4,19.7,20.2,20.2,20.4,20.8,17.7,19.9,21.2,21.3,22.1,21.4,20.6,20.4,21.1,21.1,21.1,23.1,25.0,26.3,25.4,25.9,26.8,27.2,28.2,28.1,29.3,28.6,25.5,24.4,24.1,25.5,27.1,28.1,29.1,29.1,30.1,30.7,29.5,28.4,27.4,28.6,28.9,30.6,31.4,32.2,32.3,32.3,32.9,33.5,34.9,36.2,37.1,37.9,39.3,40.4,43.5,44.3,46.8,48.5,51.1,53.0,53.4,54.6,52.7,53.6,53.2,55.3,57.6,56.7,58.6,61.2,63.7,64.7,66.1,66.2,66.4,66.7,67.7,64.8,66.6,68.7,69.3,71.6,74.9,76.9,78.9,84.8,89.8,94.9,96.9,98.7,100.0,102.4,107.1,107.8,104.5,105.6,108.5,111.8,115.0,118.3,123.1,128.5,139.0,144.6,150.6,160.4,164.6,179.7,185.5,192.8,203.4,204.2,212.1,212.5,219.6,209.1,215.2,221.6,232.0,238.3,246.6,246.5,242.8,235.4,232.3,228.9,227.1,237.6,249.8,271.4,275.6,289.0,297.3,305.6,302.6,309.5,306.1,313.4,310.8,317.5,318.6,323.9,312.6,320.2,327.1,323.8,335.6,344.8,349.1,357.7,363.4,371.6,381.0,372.6,376.4,365.7,373.6,371.8,361.3,358.2,362.6,361.4,360.1,379.5,387.6,399.6,406.6,421.5,425.0,447.4,461.8,465.4,476.5,501.9,525.3,525.4,524.8,537.0,546.0,556.9,577.0,581.4,587.5,602.3,630.5,623.1,645.8,655.9,658.4,680.0,695.1,712.1,728.1,719.1,749.4,774.0,774.0,767.0,751.7,716.0,692.4,686.0,671.4,660.7,658.9,647.5,642.2,660.7,679.6,693.4,680.6,709.6,732.0,754.6,765.0,782.6,805.2,810.0,851.3,852.4,857.3,863.6,876.9,888.2,887.6,890.4,878.9,856.9,822.4,742.4,659.0,634.4,639.1,644.8,682.7,719.0,751.2,774.4,798.3,809.7,861.7,883.3,920.4,940.7,935.4,955.2,974.3,980.4,968.6,1008.0,1011.6,1031.5,1070.8,1049.0,1076.6,1075.7,1099.7,1092.6,1066.3,1058.7,1049.3,1053.5
"12","            Intellectual property products",2.0,2.0,2.0,2.0,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.1,2.2,2.2,2.3,2.3,2.3,2.3,2.4,2.5,2.7,2.9,3.1,3.3,3.5,3.7,3.7,3.8,3.8,3.9,3.9,4.0,4.1,4.2,4.4,4.6,4.9,5.2,5.3,5.5,5.5,5.5,5.6,5.7,5.8,5.9,6.0,6.3,6.5,6.6,6.7,6.8,6.9,7.0,7.3,7.5,7.7,7.9,8.1,8.2,8.2,8.3,8.4,8.6,8.9,9.2,9.4,9.5,9.5,9.7,9.9,10.1,10.5,10.9,11.3,11.7,12.2,12.6,13.0,13.4,13.6,13.8,14.1,14.5,14.9,15.4,15.8,16.2,16.5,17.0,17.4,17.7,17.9,17.9,18.0,17.9,18.1,18.5,18.8,19.3,19.9,20.4,20.8,21.2,21.7,22.3,23.0,23.7,24.4,25.1,26.0,26.6,26.9,27.3,28.0,29.0,30.4,31.6,32.8,33.9,34.5,35.5,36.2,37.0,37.8,39.4,41.1,43.2,45.4,47.2,49.1,50.6,52.3,53.3,54.7,57.1,61.1,63.5,65.8,68.7,70.6,72.2,73.5,74.4,76.4,79.4,82.9,86.7,90.1,93.5,96.8,99.8,101.9,104.3,106.1,108.9,111.1,113.0,114.3,115.8,117.0,118.6,120.8,124.0,127.3,130.4,133.7,139.3,143.5,147.7,152.4,156.9,160.3,163.9,165.1,168.4,173.6,178.7,180.1,184.1,184.2,186.5,187.9,192.1,194.4,196.7,197.5,199.1,200.8,203.2,207.4,211.4,217.8,223.8,230.4,235.3,243.3,250.0,256.8,263.2,276.7,284.2,292.3,298.6,305.3,312.1,321.6,331.7,342.3,357.9,372.4,383.6,397.9,407.3,413.6,419.4,421.5,416.4,409.4,403.1,401.9,405.6,410.6,407.3,410.8,416.1,425.9,430.9,432.6,435.4,445.7,454.8,464.8,474.7,480.3,480.8,489.1,497.7,510.5,521.0,529.7,534.1,537.6,550.2,562.5,568.0,565.5,557.6,545.3,548.0,548.5,561.9,559.2,558.3,565.1,574.8,580.9,587.5,595.7,604.6,611.4,619.7,623.6,632.3,644.7,642.0,649.5,655.6,664.7,672.2,684.4,696.9,701.2,716.3,723.3,730.9,740.1,758.7,763.9,769.4
"13","        Residential",10.5,10.6,12.5,15.3,15.3,16.4,16.3,15.2,14.2,13.9,14.7,16.5,18.3,20.6,22.6,21.5,21.1,18.5,17.4,17.7,18.3,18.8,18.8,19.6,20.0,20.1,19.5,19.3,19.4,20.7,22.2,23.6,25.4,26.0,25.6,24.6,24.1,24.4,24.0,23.5,23.1,22.6,22.5,22.3,21.4,21.5,23.0,25.4,28.3,29.4,28.8,28.0,29.0,26.7,25.9,25.9,25.9,26.1,27.6,28.5,29.0,29.9,29.9,29.8,30.8,32.9,33.2,34.5,36.2,35.0,34.5,34.6,34.8,35.1,35.3,35.5,35.9,34.4,33.0,30.2,29.4,32.9,34.8,37.5,38.3,39.6,40.4,42.6,44.9,45.1,45.0,42.5,42.5,41.4,42.6,47.2,51.0,57.0,60.7,64.0,69.2,70.8,72.4,77.3,80.9,78.7,77.9,75.7,72.4,71.2,70.9,63.3,61.2,64.0,68.8,73.0,80.4,84.8,84.9,96.9,102.2,116.5,120.0,122.2,126.9,137.0,142.3,145.8,145.3,147.6,150.5,148.0,140.2,116.9,123.2,137.8,137.6,135.3,126.2,114.8,109.7,107.7,108.4,117.5,138.5,155.0,171.1,179.9,186.4,191.3,190.9,192.9,194.2,196.3,201.4,208.4,219.5,234.6,240.9,244.3,246.7,249.7,250.0,252.8,250.1,255.5,257.5,261.7,260.9,255.8,255.5,251.9,256.0,246.9,234.5,221.3,210.3,217.8,226.5,230.1,242.4,253.2,255.1,268.3,271.4,278.0,290.9,306.9,315.6,327.9,326.4,325.4,321.8,313.5,326.4,334.6,344.7,361.4,364.3,361.8,365.4,372.3,379.0,385.8,394.8,411.3,427.6,441.5,447.4,459.3,466.6,473.8,484.2,486.6,483.1,487.8,496.7,511.0,522.4,522.1,538.3,554.8,558.9,578.3,601.4,611.9,651.6,682.9,706.0,743.1,763.4,786.2,815.1,843.7,875.5,889.9,895.9,858.7,813.7,781.3,749.3,717.3,671.7,616.4,565.5,538.4,507.4,452.1,405.5,376.3,392.0,395.2,383.1,400.8,365.6,374.7,374.8,381.1,388.6,399.6,423.8,429.4,444.1,471.7,495.7,516.5,531.1,534.8,544.1,561.2,576.0,598.8,618.1,639.8,663.8,685.9,702.4,697.8,699.3,724.8
"14","    Change in private inventories",0.5,-1.2,-2.9,1.5,3.6,5.9,7.2,6.0,0.4,-5.1,-1.3,-4.7,2.0,2.8,4.2,14.0,10.4,14.8,9.7,4.7,4.7,-1.5,5.6,5.3,3.9,3.6,2.3,-2.0,-2.0,-3.4,-2.1,-0.3,3.8,4.6,4.3,7.2,6.4,3.6,3.6,2.2,2.2,2.7,2.8,-4.5,-4.0,-4.2,1.5,5.2,3.9,7.3,0.4,4.1,11.2,3.2,4.3,-5.8,-2.5,1.8,6.7,6.0,9.4,5.4,6.2,3.4,6.9,4.8,5.7,5.1,5.1,4.5,4.7,5.0,11.5,8.6,9.3,7.6,13.9,12.3,11.9,16.5,15.4,6.3,9.3,8.4,8.4,14.1,7.7,6.0,11.5,9.2,10.2,5.8,1.8,5.1,5.1,-4.0,12.3,10.9,10.2,-0.3,3.2,12.0,13.7,7.5,10.6,18.2,9.8,25.0,12.5,17.4,5.6,20.4,-10.0,-14.0,-1.4,0.3,14.7,22.4,20.8,10.5,14.8,19.5,30.9,24.1,25.5,24.3,25.0,28.5,23.9,27.4,12.1,8.6,9.9,7.8,-33.9,-9.1,38.8,11.7,44.0,24.8,-21.5,-4.2,5.8,-39.8,-35.1,-7.7,-4.2,23.9,73.0,69.3,71.3,48.0,16.2,21.6,16.3,33.1,30.4,15.7,-7.0,-12.8,28.0,16.5,1.0,63.1,17.0,19.6,18.2,19.1,48.1,36.3,9.8,16.6,14.0,33.7,21.9,-11.3,-15.5,-18.0,0.8,31.1,0.2,23.2,20.5,21.3,35.9,24.1,6.6,16.6,45.4,81.4,53.2,75.1,61.2,33.8,11.3,18.4,6.9,30.5,51.1,34.7,49.8,88.4,67.9,77.7,105.1,37.3,52.4,60.0,83.4,35.1,40.5,84.2,16.2,90.4,57.2,54.3,-30.6,-11.6,-30.1,-80.8,-0.2,19.1,25.3,29.8,31.0,-0.4,8.1,38.4,48.9,76.2,62.3,68.0,99.5,30.6,17.9,90.2,74.4,77.3,77.1,39.1,20.2,47.1,48.6,21.9,-20.1,-23.9,-18.8,-65.1,-145.6,-187.9,-205.9,-50.8,12.1,50.1,121.5,62.4,26.3,63.0,-14.9,92.6,65.4,89.3,74.1,18.4,63.6,64.5,125.5,115.9,35.4,64.9,76.2,85.3,129.0,105.2,76.8,62.7,41.9,-15.0,4.1,52.4
"15","Net exports of goods and services",10.9,11.3,11.8,9.3,7.3,5.2,4.9,4.5,6.5,6.3,5.2,3.0,2.2,1.6,-0.7,-0.2,0.2,1.9,3.7,4.2,3.7,2.0,0.0,-1.0,-0.7,-1.3,-0.6,-0.3,-0.4,0.3,0.6,1.1,1.1,-0.2,0.7,0.2,0.4,1.9,2.6,4.5,4.8,4.1,4.0,3.4,1.1,0.5,0.9,-0.3,0.4,0.0,0.6,0.6,2.7,4.2,4.2,5.8,5.8,5.5,3.9,4.4,4.0,5.8,3.8,2.8,3.9,6.5,3.9,5.4,7.3,7.1,6.4,6.9,4.6,7.5,4.9,5.5,4.4,5.2,2.2,3.6,4.6,4.5,2.9,2.2,1.1,1.9,1.3,1.1,0.2,1.2,1.0,3.3,3.4,5.4,3.8,3.2,4.4,-0.2,-0.1,-1.7,-3.5,-4.3,-2.6,-3.1,-1.4,2.5,6.4,9.0,6.4,-2.7,-7.0,0.0,16.5,21.6,12.0,13.8,4.7,-0.5,-4.1,-6.6,-21.1,-21.1,-20.6,-29.6,-38.7,-22.6,-23.8,-16.4,-18.2,-22.2,-23.0,-26.8,-35.8,-15.2,5.5,-6.7,-14.3,-13.5,-7.6,-14.8,-16.3,-4.4,-29.6,-29.6,-24.5,-45.4,-65.2,-71.4,-95.0,-104.3,-103.8,-107.8,-91.3,-114.4,-116.9,-133.4,-126.0,-128.9,-139.0,-133.6,-141.2,-147.0,-145.5,-145.4,-124.0,-106.6,-99.3,-107.7,-101.0,-88.2,-75.1,-82.8,-88.5,-68.8,-75.0,-79.1,-47.1,-23.2,-21.1,-23.1,-20.5,-32.8,-38.5,-47.1,-55.7,-63.2,-68.4,-73.4,-80.6,-90.6,-96.9,-101.9,-105.3,-109.5,-74.4,-69.8,-88.8,-93.7,-114.2,-88.8,-108.8,-85.2,-96.8,-117.0,-135.2,-162.3,-174.6,-178.7,-208.5,-245.4,-276.1,-296.5,-352.8,-359.6,-388.5,-402.4,-391.7,-359.3,-366.7,-357.0,-375.3,-416.0,-431.6,-483.0,-501.6,-501.4,-499.9,-511.7,-546.6,-608.0,-638.0,-684.0,-676.8,-689.1,-731.4,-787.5,-777.2,-781.6,-805.6,-719.4,-728.5,-733.0,-712.1,-700.6,-756.8,-759.4,-773.6,-602.4,-393.9,-341.7,-405.6,-440.6,-488.7,-523.2,-535.0,-503.7,-562.5,-586.9,-572.4,-598.1,-614.7,-580.9,-535.2,-531.8,-519.5,-514.7,-492.9,-440.9,-508.4,-515.6,-485.6,-525.5,-534.7,-508.9,-523.4,-520.9,-507.4,-492.4,-460.0,-545.2
"16","    Exports",18.4,19.5,19.4,17.6,16.9,15.2,15.4,14.6,16.1,15.6,14.1,12.1,11.7,11.9,12.3,13.5,15.0,17.1,18.1,18.2,18.7,16.6,15.2,15.3,15.1,15.2,15.8,15.2,14.4,16.4,15.9,16.6,17.3,16.9,18.1,18.3,19.4,20.9,21.8,23.1,24.9,24.4,23.8,23.0,20.5,20.5,20.6,20.6,21.8,22.6,23.5,23.1,26.0,27.6,27.0,27.5,27.5,27.4,27.2,28.3,28.3,30.7,29.0,28.4,29.1,32.4,30.6,32.2,34.2,34.8,34.8,36.2,33.1,39.1,36.9,39.5,39.4,41.5,40.4,42.4,44.0,43.5,42.4,43.9,45.5,47.4,49.5,49.2,44.0,53.9,53.3,56.5,56.9,60.6,60.3,61.1,63.1,63.1,65.4,60.3,68.6,67.2,71.5,76.1,84.0,91.9,97.6,107.6,116.7,126.7,126.6,136.6,141.4,136.8,134.1,142.5,143.6,146.6,151.8,156.1,155.4,161.9,162.3,157.8,164.6,186.2,191.3,205.4,211.7,220.9,234.3,253.7,268.5,277.4,284.7,292.5,305.5,308.5,302.3,304.7,293.2,294.7,279.6,265.3,270.7,272.5,278.2,286.6,293.0,302.2,305.7,308.6,306.0,304.1,297.3,305.4,313.4,315.1,320.5,335.0,336.5,355.4,371.9,392.1,418.7,439.5,453.6,466.6,485.2,507.2,509.4,515.4,538.2,545.9,555.1,568.2,573.2,590.7,600.6,615.2,625.3,626.2,639.4,641.4,643.6,653.1,650.9,671.6,681.2,707.0,736.9,758.6,781.6,798.9,831.4,839.4,847.9,859.0,859.6,903.8,918.4,954.5,974.1,968.3,963.0,947.3,935.3,966.3,961.6,972.8,1002.4,1031.2,1054.0,1092.7,1125.2,1115.4,1096.7,1054.6,998.5,957.1,973.3,1007.5,1021.6,1007.6,1011.5,1012.3,1042.5,1094.8,1141.3,1172.3,1186.0,1226.4,1268.2,1300.1,1310.9,1356.4,1417.2,1463.4,1480.1,1544.5,1580.5,1625.1,1687.5,1765.4,1814.6,1920.5,1923.6,1709.1,1519.5,1522.7,1596.4,1712.3,1753.2,1814.0,1869.8,1972.2,2033.3,2108.3,2142.9,2141.0,2169.6,2199.8,2209.4,2214.0,2242.2,2253.1,2274.1,2337.1,2339.1,2388.4,2394.7,2379.0,2287.8,2298.6,2259.1,2211.7,2179.0,2209.7,2276.3,2264.8
"17","        Goods",15.7,16.7,16.8,15.1,14.6,13.0,13.1,12.4,13.7,13.2,11.9,10.1,9.6,9.8,10.2,11.3,12.5,14.3,15.1,15.1,15.4,13.4,12.4,12.5,12.1,12.3,12.9,12.3,11.6,13.6,12.9,13.6,14.2,13.8,14.8,14.9,15.9,17.2,18.1,19.1,20.6,20.1,19.4,18.1,16.6,16.3,16.4,16.3,15.6,15.9,17.5,16.9,19.5,20.5,20.9,20.9,21.2,20.1,21.0,21.5,21.2,22.3,22.3,21.1,21.3,23.4,23.8,24.9,26.1,26.0,27.0,27.9,24.5,29.0,28.1,30.3,30.7,30.4,31.0,32.3,32.9,32.6,32.0,32.7,34.0,35.4,37.1,36.5,32.1,40.4,40.0,42.5,43.4,45.6,45.3,45.9,46.5,46.4,49.0,42.9,50.4,49.7,52.5,57.7,65.2,72.6,77.2,88.1,95.1,103.5,103.7,111.7,114.9,108.5,109.8,116.8,117.0,119.1,122.7,127.1,126.3,131.3,130.6,125.3,129.8,150.6,153.6,165.6,170.9,178.9,191.3,208.0,222.0,227.7,232.5,239.5,247.2,248.7,241.7,243.1,232.3,233.9,218.5,205.5,209.7,209.1,214.3,223.1,224.3,230.0,234.4,236.4,232.1,228.7,222.2,226.9,224.5,227.9,229.8,243.6,243.0,258.8,272.1,288.3,311.2,328.5,338.7,349.8,360.5,379.6,379.0,379.9,396.2,400.6,406.3,409.9,420.7,427.1,431.6,441.2,449.7,448.8,460.6,462.2,460.4,466.9,462.6,481.1,484.1,505.3,533.8,550.3,571.6,583.2,605.8,609.3,617.1,621.2,626.5,650.3,668.9,701.0,717.5,712.2,708.2,683.7,676.6,701.8,688.1,697.3,717.1,744.4,762.2,791.3,822.8,812.7,799.3,764.0,717.8,694.2,690.5,718.3,729.8,714.0,722.8,724.6,739.6,778.6,803.2,829.1,840.6,864.6,890.4,925.0,929.0,962.0,1010.0,1040.6,1057.0,1090.7,1111.5,1142.2,1182.9,1229.1,1280.4,1365.2,1375.8,1173.8,1012.1,1010.9,1074.2,1163.3,1208.7,1256.4,1288.0,1365.3,1416.0,1467.7,1487.8,1496.0,1511.2,1530.0,1537.7,1525.2,1537.5,1544.8,1558.6,1609.8,1593.5,1629.8,1637.3,1611.8,1519.8,1530.0,1495.6,1448.3,1410.9,1437.2,1495.4,1476.0
"18","        Services",2.7,2.8,2.6,2.5,2.3,2.2,2.3,2.3,2.4,2.5,2.2,2.0,2.1,2.1,2.1,2.3,2.5,2.8,3.0,3.1,3.3,3.1,2.8,2.8,3.0,2.9,2.9,2.8,2.8,2.8,3.0,3.0,3.1,3.1,3.4,3.4,3.5,3.7,3.8,4.0,4.3,4.3,4.3,4.9,4.0,4.2,4.1,4.2,6.2,6.6,6.0,6.2,6.5,7.2,6.1,6.6,6.3,7.4,6.2,6.7,7.1,8.4,6.7,7.2,7.8,9.0,6.9,7.3,8.1,8.8,7.8,8.3,8.6,10.2,8.8,9.1,8.7,11.0,9.4,10.1,11.1,10.9,10.5,11.2,11.5,12.0,12.4,12.8,11.9,13.5,13.4,14.0,13.5,15.0,15.0,15.2,16.6,16.7,16.4,17.4,18.2,17.5,18.9,18.4,18.7,19.4,20.3,19.6,21.6,23.1,23.0,24.9,26.4,28.4,24.3,25.8,26.6,27.5,29.1,28.9,29.0,30.6,31.7,32.5,34.8,35.6,37.7,39.9,40.8,42.0,43.0,45.6,46.5,49.7,52.2,53.0,58.2,59.7,60.6,61.6,60.9,60.9,61.1,59.8,61.0,63.4,63.9,63.5,68.6,72.2,71.3,72.2,73.9,75.4,75.1,78.5,88.9,87.3,90.7,91.4,93.5,96.6,99.8,103.8,107.5,111.0,114.9,116.8,124.7,127.6,130.3,135.5,142.0,145.3,148.8,158.3,152.5,163.6,169.0,174.1,175.6,177.4,178.8,179.2,183.2,186.2,188.3,190.5,197.1,201.7,203.1,208.3,210.0,215.7,225.6,230.2,230.8,237.9,233.1,253.5,249.5,253.5,256.5,256.2,254.9,263.6,258.7,264.5,273.5,275.5,285.3,286.8,291.8,301.4,302.4,302.7,297.4,290.6,280.7,262.8,282.8,289.2,291.8,293.6,288.7,287.7,302.9,316.1,338.0,343.2,345.4,361.9,377.8,375.2,381.9,394.4,407.2,422.8,423.2,453.8,468.9,482.8,504.7,536.4,534.2,555.3,547.8,535.3,507.4,511.8,522.2,549.0,544.5,557.6,581.9,607.0,617.3,640.6,655.1,645.0,658.4,669.8,671.7,688.8,704.8,708.3,715.5,727.2,745.6,758.6,757.4,767.2,768.0,768.6,763.5,763.4,768.1,772.5,780.9,788.8
